Potential_Customer,C_ID,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income
1,00058934,$10.00 ,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,17,17,10,15,13,4,6,5,F,0,,F,U,$0.00 
0,00058973,,2,3,0,0,$10.00 ,$7.50 ,$8.33 ,,16,20,12,18,17,5,5,6,N,0,,F,U,"$22,065.00 "
0,00058988,,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,17,17,10,15,13,4,6,5,F,0,69,F,H,"$23,157.00 "
1,00058991,$10.00 ,2,5,0,3,$20.00 ,$15.00 ,$20.00 ,,18,88,14,26,47,6,6,18,A,0,64,M,H,"$22,716.00 "
0,00059015,,3,13,0,6,$10.00 ,$6.67 ,$6.31 ,,15,123,11,29,64,4,4,26,A,1,35,M,H,"$48,556.00 "
1,00005496,$5.00 ,1,18,0,7,$10.00 ,$10.00 ,$11.50 ,,18,126,13,26,85,5,5,27,A,1,84,M,H,"$29,982.00 "
1,00059070,$10.00 ,3,12,0,6,$10.00 ,$10.00 ,$10.25 ,,18,81,13,35,62,6,6,25,A,1,47,M,H,$0.00 
0,00059296,,2,2,2,2,$16.00 ,$13.00 ,$13.00 ,$13.00 ,22,35,10,25,24,4,11,10,A,0,29,M,U,"$62,244.00 "
0,00125141,,6,16,4,9,$10.00 ,$11.67 ,$10.44 ,$12.75 ,21,76,13,32,62,6,17,24,S,1,73,M,H,"$64,504.00 "
0,00059182,,2,5,0,1,$20.00 ,$15.00 ,$10.00 ,,18,45,13,33,37,6,6,15,A,0,,F,U,$0.00 
1,00059225,$10.00 ,5,16,3,12,$7.00 ,$8.00 ,$5.69 ,$7.67 ,18,126,14,35,72,6,17,31,S,1,,F,U,"$62,000.00 "
1,00059240,$10.00 ,2,5,1,3,$15.00 ,$12.50 ,$9.00 ,$15.00 ,16,80,12,23,46,5,9,15,A,0,,F,U,$0.00 
0,00001196,,7,20,5,9,$5.00 ,$4.57 ,$4.10 ,$4.40 ,16,57,22,42,79,11,22,33,A,1,32,M,U,"$92,295.00 "
0,00059265,,2,12,1,7,$15.00 ,$12.50 ,$11.83 ,$10.00 ,18,101,13,33,62,6,15,26,A,1,46,F,H,"$105,303.00 "
1,00059249,$15.00 ,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,16,16,10,15,13,4,6,5,F,0,22,M,H,"$105,303.00 "
1,00059285,$10.00 ,1,5,0,3,$15.00 ,$15.00 ,$12.00 ,,19,104,10,22,54,4,4,20,A,0,46,F,U,$0.00 
0,00059304,,5,11,0,4,$13.00 ,$11.40 ,$8.73 ,,18,104,13,32,63,6,6,25,A,1,44,M,H,"$82,313.00 "
0,00059292,,4,9,2,4,$20.00 ,$17.50 ,$13.56 ,$17.50 ,8,53,22,42,58,9,18,23,F,1,35,M,H,"$82,313.00 "
0,00059290,,1,1,1,1,$25.00 ,$25.00 ,$25.00 ,$25.00 ,17,17,11,15,13,5,7,6,F,0,38,F,H,"$82,313.00 "
0,00083302,,2,8,2,6,$16.00 ,$15.00 ,$9.88 ,$15.00 ,16,77,14,31,55,6,13,20,S,1,41,F,H,"$82,313.00 "
0,00059318,,1,1,0,0,$30.00 ,$30.00 ,$30.00 ,,20,20,11,17,16,5,5,6,F,0,76,F,H,"$47,836.00 "
0,00059370,,1,9,0,6,$15.00 ,$15.00 ,$10.56 ,,27,93,10,30,59,4,4,23,A,1,55,F,H,"$53,015.00 "
0,00059409,,7,16,3,7,$25.00 ,$14.57 ,$11.31 ,$13.00 ,17,68,14,34,57,6,17,23,A,1,69,F,U,$0.00 
0,00059462,,1,16,0,9,$19.00 ,$19.00 ,$12.00 ,,16,93,13,31,66,5,5,24,A,1,,F,U,$0.00 
0,00008358,,0,11,0,4,$18.00 ,$0.00 ,$12.45 ,,27,111,7,7,51,2,2,19,A,0,,F,U,$0.00 
1,00060571,$15.00 ,4,4,3,3,$12.00 ,$10.50 ,$10.50 ,$10.67 ,17,29,13,24,26,6,12,10,A,1,,M,U,$0.00 
1,00059518,$8.00 ,5,9,3,4,$10.00 ,$8.00 ,$6.89 ,$9.00 ,21,57,6,24,37,4,13,16,A,0,66,F,H,"$65,435.00 "
0,00059808,,6,45,4,17,$10.00 ,$17.50 ,$16.24 ,$16.00 ,22,128,12,34,87,5,16,32,S,1,,F,H,"$52,688.00 "
0,00008452,,5,13,3,9,$17.00 ,$15.40 ,$12.46 ,$15.00 ,19,128,16,35,85,6,17,32,S,1,69,M,H,"$62,592.00 "
1,00059561,$9.00 ,4,5,1,2,$10.00 ,$9.00 ,$8.20 ,$10.00 ,16,44,12,30,34,6,14,14,A,0,36,M,H,"$42,359.00 "
0,00059571,,3,3,1,1,$25.00 ,$20.00 ,$20.00 ,$25.00 ,19,32,13,28,26,6,13,11,A,0,,M,U,"$73,684.00 "
0,00059581,,1,7,0,3,$15.00 ,$15.00 ,$9.71 ,,27,104,9,29,60,4,4,23,A,1,73,F,H,"$55,043.00 "
0,00059572,,2,2,1,1,$3.00 ,$11.50 ,$11.50 ,$3.00 ,15,16,12,17,14,4,6,5,F,0,47,F,U,"$55,043.00 "
1,00059588,$3.00 ,4,35,3,20,$5.00 ,$2.00 ,$2.97 ,$2.00 ,19,129,5,16,62,3,9,28,S,1,77,M,H,"$45,642.00 "
0,00059600,,2,17,1,10,$11.00 ,$10.00 ,$3.59 ,$9.00 ,18,125,11,26,57,4,10,25,A,1,64,M,U,"$44,830.00 "
1,00059598,$15.00 ,1,11,0,4,$100.00 ,$10.00 ,$18.18 ,,18,102,10,25,57,4,4,22,A,0,,M,U,$0.00 
0,00059622,,3,9,1,4,$10.00 ,$11.67 ,$7.89 ,$10.00 ,16,91,14,31,56,6,13,22,A,0,71,M,H,"$61,366.00 "
1,00059610,$15.00 ,2,2,1,1,$15.00 ,$10.00 ,$10.00 ,$5.00 ,18,32,10,23,21,4,9,8,A,0,74,F,U,$0.00 
1,00059645,$4.00 ,6,10,4,6,$5.00 ,$4.67 ,$4.50 ,$4.50 ,17,45,12,33,37,6,17,17,A,1,58,F,H,"$66,481.00 "
0,00059681,,1,17,0,9,$12.00 ,$12.00 ,$10.24 ,,26,124,9,21,64,4,4,24,A,1,43,M,U,"$65,147.00 "
0,00059680,,2,20,1,12,$15.00 ,$15.00 ,$9.60 ,$15.00 ,21,104,13,33,69,6,16,28,A,1,,F,H,"$65,147.00 "
0,00059697,,1,10,1,7,$16.00 ,$16.00 ,$9.80 ,$16.00 ,17,114,6,18,45,2,7,18,A,1,85,F,U,"$46,960.00 "
0,00059695,,1,8,0,4,$20.00 ,$20.00 ,$11.13 ,,26,98,10,31,59,5,5,24,A,0,,F,H,"$46,960.00 "
0,00059699,,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,16,16,10,14,12,4,6,5,F,0,,F,U,$0.00 
0,00063742,,1,1,0,0,$20.00 ,$20.00 ,$20.00 ,,18,18,10,15,12,4,4,5,F,0,78,F,H,"$52,067.00 "
0,00059703,,3,3,2,2,$12.00 ,$10.67 ,$10.67 ,$11.00 ,17,24,14,25,24,6,11,9,N,1,31,M,H,"$52,067.00 "
1,00059746,$4.00 ,11,33,6,19,$3.00 ,$4.73 ,$4.85 ,$5.33 ,15,129,14,34,80,6,17,34,S,1,,F,U,$0.00 
1,00059744,$16.00 ,4,7,3,5,$12.00 ,$10.50 ,$9.00 ,$10.67 ,16,53,14,34,40,6,15,15,A,1,43,F,U,$0.00 
0,00009002,,0,17,0,10,$12.00 ,$0.00 ,$9.94 ,,26,125,12,12,78,4,4,26,A,1,70,M,H,"$75,533.00 "
1,00059814,$5.00 ,6,20,1,9,$5.00 ,$5.00 ,$5.45 ,$5.00 ,24,123,11,29,67,6,13,28,S,1,57,F,U,"$46,771.00 "
0,00059851,,9,14,4,6,$10.00 ,$8.11 ,$6.86 ,$8.00 ,18,103,14,35,52,6,16,21,S,1,65,U,H,"$50,263.00 "
0,00059880,,8,12,5,6,$5.00 ,$6.13 ,$5.33 ,$5.40 ,18,40,12,33,37,6,17,16,S,1,,U,U,$0.00 
0,00059903,,4,16,3,7,$6.00 ,$7.75 ,$9.94 ,$8.00 ,19,68,14,33,60,6,15,21,S,1,48,U,H,"$32,793.00 "
0,00059937,,4,12,2,8,$9.00 ,$7.75 ,$8.33 ,$7.00 ,18,114,12,30,61,5,12,26,S,1,84,U,U,"$35,122.00 "
0,00059927,,5,23,1,8,$7.00 ,$7.00 ,$6.91 ,$9.00 ,15,76,14,36,61,6,17,24,S,1,67,F,H,"$35,122.00 "
0,00002678,,9,25,9,19,$5.00 ,$5.00 ,$4.68 ,$5.00 ,9,78,24,42,71,10,21,29,S,1,73,F,U,"$35,122.00 "
0,00060005,,4,18,2,12,$10.00 ,$9.25 ,$6.56 ,$8.50 ,19,119,13,34,70,6,16,33,S,1,87,F,H,"$36,291.00 "
0,00059911,,12,60,6,29,$10.00 ,$10.75 ,$9.38 ,$10.83 ,17,128,12,33,94,5,16,40,S,1,27,F,U,$0.00 
1,00059906,$8.00 ,7,13,1,3,$7.00 ,$7.57 ,$6.08 ,$7.00 ,15,75,12,29,53,5,13,20,S,1,67,F,H,"$56,604.00 "
1,00060477,$20.00 ,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,16,16,11,16,13,4,6,5,F,0,73,M,U,"$46,893.00 "
1,00060098,$25.00 ,5,12,4,8,$11.00 ,$11.80 ,$9.92 ,$12.25 ,22,65,10,26,45,6,16,20,A,0,56,M,H,"$46,893.00 "
0,00060090,,5,8,5,6,$15.00 ,$11.00 ,$10.63 ,$11.00 ,20,41,13,33,37,6,17,16,A,1,,M,U,$0.00 
0,00060071,,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,17,17,10,15,13,4,6,5,F,0,59,F,H,"$46,893.00 "
0,00060127,,1,2,1,2,$10.00 ,$10.00 ,$12.50 ,$10.00 ,18,21,12,20,17,6,10,8,N,0,74,M,U,"$71,148.00 "
0,00060184,,3,17,1,7,$5.00 ,$6.33 ,$4.65 ,$7.00 ,16,119,7,20,57,3,9,23,S,1,79,F,U,$0.00 
0,00060172,,2,2,1,1,$15.00 ,$14.00 ,$14.00 ,$15.00 ,21,32,10,24,25,4,10,9,A,0,59,M,H,"$47,663.00 "
0,00060169,,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,26,26,7,18,15,3,8,7,N,0,58,M,U,"$47,663.00 "
1,00060195,$25.00 ,2,2,1,1,$20.00 ,$13.50 ,$13.50 ,$7.00 ,18,28,10,22,20,4,9,8,A,0,42,F,U,$0.00 
1,00060252,$15.00 ,3,11,1,4,$25.00 ,$19.67 ,$13.45 ,$14.00 ,16,113,13,34,66,6,16,28,S,1,,M,H,"$42,546.00 "
1,00060265,$5.00 ,4,20,3,11,$5.00 ,$5.50 ,$3.15 ,$5.67 ,15,130,8,20,43,3,8,16,S,1,59,F,U,$0.00 
1,00060313,$10.00 ,5,24,2,12,$10.00 ,$10.00 ,$15.38 ,$10.00 ,15,116,12,33,72,6,17,30,S,1,53,M,H,"$45,840.00 "
0,00060271,,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,16,16,12,17,14,5,7,6,F,0,29,M,H,"$45,840.00 "
0,00060372,,2,9,1,7,$15.00 ,$12.50 ,$7.11 ,$15.00 ,16,116,14,33,62,4,12,27,A,0,80,F,U,"$47,879.00 "
1,00060360,$13.00 ,7,22,7,15,$10.00 ,$12.14 ,$11.14 ,$12.14 ,22,85,12,31,63,6,17,25,S,1,67,F,H,"$47,879.00 "
0,00059994,,3,7,2,5,$7.00 ,$5.67 ,$4.71 ,$6.00 ,16,75,13,22,40,5,8,13,S,1,66,M,H,"$63,697.00 "
1,00059984,$17.00 ,2,3,0,1,$17.00 ,$16.00 ,$11.67 ,,18,41,11,27,26,5,5,12,A,0,81,F,H,"$63,697.00 "
1,00038853,$12.00 ,3,20,2,13,$12.00 ,$12.33 ,$6.35 ,$12.50 ,26,125,9,28,74,4,14,30,A,1,69,F,H,"$51,568.00 "
0,00060392,,3,14,2,12,$10.00 ,$10.00 ,$7.86 ,$10.00 ,17,113,13,30,71,6,15,27,S,1,55,M,H,"$51,568.00 "
0,00060423,,3,19,2,11,$10.00 ,$7.33 ,$5.26 ,$7.50 ,15,113,9,27,67,3,11,24,A,1,,U,U,"$60,349.00 "
0,00060410,,5,10,2,4,$12.00 ,$11.00 ,$10.30 ,$11.00 ,19,44,13,35,43,6,17,17,A,0,,M,H,"$60,349.00 "
0,00060476,,2,14,1,8,$15.00 ,$15.00 ,$7.00 ,$15.00 ,19,104,12,29,62,5,12,24,S,1,48,F,H,"$61,541.00 "
0,00060464,,2,2,2,2,$20.00 ,$20.00 ,$20.00 ,$20.00 ,22,29,10,24,23,4,10,9,A,0,,F,U,"$61,541.00 "
1,00060490,$60.00 ,1,12,0,8,$45.00 ,$45.00 ,$17.33 ,,19,113,13,26,66,6,6,26,A,1,45,F,H,"$64,942.00 "
0,00060507,,3,7,1,2,$50.00 ,$38.33 ,$25.71 ,$40.00 ,15,100,15,35,64,6,16,28,A,0,66,F,H,"$68,517.00 "
0,00060506,,1,5,0,3,$29.00 ,$29.00 ,$14.80 ,,18,93,13,30,52,6,6,22,A,1,,U,H,"$68,517.00 "
1,00060526,$6.00 ,7,10,4,5,$6.00 ,$6.00 ,$5.50 ,$6.00 ,16,57,13,28,42,6,13,16,A,1,52,M,H,"$40,444.00 "
0,00060563,,1,12,0,10,$15.00 ,$15.00 ,$8.92 ,,18,126,13,30,68,4,4,29,A,1,79,F,H,"$71,503.00 "
0,00060555,,2,3,0,1,$18.00 ,$17.00 ,$14.67 ,,18,41,11,30,32,5,5,13,A,0,,F,U,$0.00 
0,00060615,,2,5,0,2,$30.00 ,$21.50 ,$17.80 ,,18,104,13,32,59,6,6,23,A,0,,F,H,"$79,633.00 "
0,00060610,,2,6,2,5,$25.00 ,$25.00 ,$26.67 ,$25.00 ,18,80,13,35,58,6,17,24,A,0,57,F,U,$0.00 
0,00060603,,2,3,1,1,$20.00 ,$15.00 ,$11.67 ,$20.00 ,26,43,10,30,33,5,14,14,A,0,67,F,H,"$79,633.00 "
0,00060657,,1,8,0,4,$60.00 ,$60.00 ,$36.38 ,,18,114,15,37,67,6,6,29,A,0,76,F,H,"$59,896.00 "
0,00060638,,5,8,2,3,$6.00 ,$7.00 ,$6.50 ,$6.50 ,17,44,12,31,36,6,15,16,A,0,78,F,U,"$59,896.00 "
0,00188215,,4,17,4,14,$10.00 ,$8.25 ,$6.41 ,$8.25 ,15,107,5,13,42,1,5,18,E,1,30,M,U,$0.00 
1,00060684,$5.00 ,2,8,1,4,$20.00 ,$16.50 ,$13.00 ,$13.00 ,19,86,13,33,56,6,15,23,A,0,40,F,H,"$90,213.00 "
1,00060694,$25.00 ,2,9,2,8,$30.00 ,$27.50 ,$20.78 ,$27.50 ,21,112,13,31,68,6,16,29,A,1,,F,U,$0.00 
1,00060708,$5.00 ,10,17,5,8,$3.00 ,$3.20 ,$3.12 ,$3.00 ,15,53,13,34,43,6,16,17,S,1,,U,H,"$64,940.00 "
1,00002853,$10.00 ,6,22,4,11,$10.00 ,$8.83 ,$7.77 ,$10.00 ,7,121,19,39,77,8,19,33,A,1,,F,U,$0.00 
0,00060755,,2,6,2,5,$25.00 ,$22.50 ,$14.33 ,$22.50 ,18,105,13,34,55,6,16,26,A,0,48,F,U,$0.00 
0,00060747,,1,10,0,4,$20.00 ,$15.00 ,$9.90 ,,18,78,10,31,54,5,5,22,S,1,61,U,U,$0.00 
1,00060738,$5.00 ,6,8,2,3,$7.00 ,$5.67 ,$5.25 ,$5.00 ,19,40,12,32,32,6,15,14,S,1,48,F,U,$0.00 
0,00060828,,4,17,4,11,$11.00 ,$11.00 ,$9.18 ,$11.00 ,21,93,13,34,66,6,17,26,A,1,,M,U,"$56,679.00 "
1,00060859,$10.00 ,8,15,7,10,$7.00 ,$6.50 ,$5.20 ,$6.71 ,16,105,14,32,51,6,15,21,S,1,50,F,H,"$74,255.00 "
1,00060897,$5.00 ,7,27,6,15,$5.00 ,$3.29 ,$3.22 ,$3.00 ,18,93,6,22,55,4,14,24,S,1,,F,U,$0.00 
1,00060884,$15.00 ,5,6,2,3,$20.00 ,$16.80 ,$14.83 ,$18.50 ,16,45,15,30,35,6,12,12,A,0,,F,H,"$59,106.00 "
0,00060922,,4,21,2,8,$5.00 ,$8.75 ,$7.62 ,$7.50 ,18,88,13,35,65,6,17,26,S,1,65,F,U,"$45,936.00 "
1,00185880,$13.00 ,1,8,0,4,$15.00 ,$15.00 ,$10.13 ,,6,100,17,30,58,5,5,20,A,0,79,M,U,"$45,936.00 "
0,00060940,,1,4,0,2,$20.00 ,$20.00 ,$14.25 ,,26,74,9,22,42,4,4,15,A,0,43,M,U,$0.00 
0,00060934,,3,3,2,2,$20.00 ,$10.00 ,$10.00 ,$5.00 ,20,33,12,27,25,6,13,11,A,1,55,F,H,"$43,796.00 "
0,00060977,,3,16,1,9,$10.00 ,$10.00 ,$7.00 ,$10.00 ,19,129,10,29,61,5,15,29,S,1,,F,U,"$59,274.00 "
0,00061004,,3,9,2,7,$5.00 ,$7.67 ,$6.89 ,$6.50 ,17,102,13,29,59,6,13,24,A,1,,U,U,"$52,559.00 "
0,00060980,,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,21,21,8,15,13,3,6,5,F,0,27,M,H,"$52,559.00 "
0,00061040,,2,8,0,1,$25.00 ,$22.50 ,$14.25 ,,19,65,15,36,56,6,6,21,A,0,83,U,U,$0.00 
0,00061039,,4,10,1,4,$9.00 ,$12.25 ,$8.50 ,$9.00 ,15,63,13,33,50,6,16,20,A,0,42,M,U,"$52,305.00 "
1,00061026,$20.00 ,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,16,16,13,18,15,5,7,6,F,0,,F,U,"$52,305.00 "
1,00061108,$7.00 ,5,5,2,2,$8.00 ,$7.20 ,$7.20 ,$6.50 ,16,33,14,30,28,6,13,11,A,1,60,M,H,"$45,576.00 "
1,00188988,$7.00 ,6,14,3,9,$5.00 ,$7.33 ,$6.29 ,$7.33 ,4,69,7,20,37,3,8,12,S,1,,U,U,$0.00 
0,00061144,,1,1,1,1,$28.00 ,$28.00 ,$28.00 ,$28.00 ,16,16,12,17,14,5,7,6,F,0,,M,U,$0.00 
1,00061421,$20.00 ,2,6,0,1,$20.00 ,$18.50 ,$17.17 ,,18,63,10,26,40,4,4,14,A,0,79,F,H,"$55,011.00 "
1,00061191,$10.00 ,3,19,1,8,$5.00 ,$5.67 ,$6.58 ,$7.00 ,15,126,7,20,47,3,8,17,S,1,78,F,U,$0.00 
1,00089924,$5.00 ,9,11,6,6,$5.00 ,$5.00 ,$5.09 ,$5.00 ,21,36,12,30,30,6,16,14,S,1,,F,U,$0.00 
1,00061232,$10.00 ,1,20,1,16,$10.00 ,$10.00 ,$9.25 ,$10.00 ,21,124,11,26,75,4,10,28,A,1,52,F,H,"$71,115.00 "
0,00061220,,2,5,2,3,$25.00 ,$20.50 ,$16.20 ,$20.50 ,24,57,11,33,42,6,17,18,A,0,57,M,H,"$71,115.00 "
1,00044088,$10.00 ,4,16,3,10,$10.00 ,$10.00 ,$7.69 ,$10.00 ,19,67,13,32,55,6,17,23,S,1,61,M,H,"$71,115.00 "
0,00061298,,3,14,3,11,$10.00 ,$16.67 ,$17.14 ,$16.67 ,23,113,11,30,71,5,15,28,A,1,79,M,U,"$64,451.00 "
1,00061275,$12.00 ,4,11,4,7,$12.00 ,$9.50 ,$7.64 ,$9.50 ,15,69,13,34,56,6,17,22,A,1,49,M,U,$0.00 
0,00061256,,3,3,1,1,$35.00 ,$25.00 ,$25.00 ,$15.00 ,18,33,13,32,30,6,15,13,A,0,61,M,H,"$64,451.00 "
0,00061270,,1,5,0,2,$31.00 ,$31.00 ,$24.40 ,,25,64,11,31,51,6,6,19,A,0,45,M,H,"$66,579.00 "
0,00061038,,3,6,0,1,$18.00 ,$14.67 ,$11.17 ,,26,57,10,31,44,5,5,18,A,0,66,M,U,"$53,576.00 "
1,00061338,$5.00 ,5,15,3,9,$5.00 ,$5.40 ,$5.13 ,$5.67 ,19,75,13,32,55,5,15,22,S,1,40,M,H,"$46,639.00 "
0,00061363,,1,3,0,1,$17.00 ,$17.00 ,$11.00 ,,26,66,9,23,39,4,4,14,A,0,72,F,U,"$45,142.00 "
0,00061380,,5,14,2,9,$10.00 ,$6.20 ,$5.21 ,$5.00 ,15,124,12,30,61,5,12,28,S,1,81,F,H,"$31,019.00 "
0,00061372,,5,8,3,4,$15.00 ,$9.00 ,$7.75 ,$8.33 ,15,40,12,32,34,5,14,14,A,1,55,F,H,"$31,019.00 "
1,00061423,$15.00 ,2,5,0,1,$11.00 ,$13.00 ,$8.60 ,,15,80,12,23,39,5,5,13,A,0,51,M,H,"$41,225.00 "
1,00061488,$7.00 ,6,26,4,19,$10.00 ,$7.83 ,$5.40 ,$8.00 ,24,122,13,32,77,6,17,31,S,1,76,M,H,"$51,305.00 "
0,00061483,,3,5,3,4,$5.00 ,$6.67 ,$5.60 ,$6.67 ,16,45,14,32,37,6,13,13,A,1,58,M,H,"$51,305.00 "
1,00061480,$21.00 ,2,2,2,2,$15.00 ,$12.50 ,$12.50 ,$12.50 ,21,33,11,27,27,4,11,10,A,0,47,U,H,"$51,305.00 "
0,00061492,,2,4,1,2,$20.00 ,$15.00 ,$10.50 ,$20.00 ,24,41,11,30,32,6,14,13,A,0,41,F,H,"$56,098.00 "
0,00061632,,2,3,0,1,$30.00 ,$18.50 ,$14.00 ,,19,44,13,30,33,6,6,13,A,0,,M,U,$0.00 
1,00061536,$25.00 ,2,2,1,1,$15.00 ,$12.50 ,$12.50 ,$10.00 ,18,33,10,25,23,4,10,9,A,0,,M,U,$0.00 
0,00061584,,1,4,0,2,$15.00 ,$15.00 ,$11.50 ,,19,72,10,23,40,4,4,16,A,0,52,M,H,"$51,806.00 "
1,00061586,$10.00 ,2,8,0,4,$15.00 ,$15.00 ,$12.63 ,,18,81,13,30,56,4,4,19,A,1,67,F,H,"$50,956.00 "
0,00188944,,2,16,1,11,$15.00 ,$20.00 ,$14.56 ,$20.00 ,4,122,17,36,73,8,18,33,A,1,64,M,U,"$50,956.00 "
0,00061626,,4,30,3,18,$6.00 ,$6.25 ,$6.33 ,$5.67 ,18,129,7,20,66,4,12,28,S,1,,F,H,"$83,231.00 "
0,00061614,,3,7,1,3,$20.00 ,$20.00 ,$17.14 ,$20.00 ,19,44,13,35,41,6,17,17,A,1,48,M,H,"$83,231.00 "
0,00061601,,1,1,0,0,$15.00 ,$15.00 ,$15.00 ,,15,15,7,9,9,2,2,3,E,0,,F,U,"$83,231.00 "
0,00061630,,3,3,2,2,$12.00 ,$11.33 ,$11.33 ,$11.00 ,18,24,13,24,22,6,11,9,N,0,,F,U,$0.00 
0,00061652,,1,1,0,0,$20.00 ,$20.00 ,$20.00 ,,15,15,8,10,10,3,3,4,E,0,59,M,H,"$56,335.00 "
0,00061776,,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,16,16,11,16,13,4,6,5,F,0,67,M,H,"$56,335.00 "
0,00186693,,2,11,1,7,$20.00 ,$23.50 ,$17.64 ,$22.00 ,8,125,16,37,72,6,16,30,A,0,78,M,H,"$47,070.00 "
1,00061693,$7.00 ,3,4,1,2,$15.00 ,$11.00 ,$9.00 ,$15.00 ,21,41,12,28,28,6,14,13,A,0,52,F,U,"$44,742.00 "
1,00002499,$5.00 ,5,14,0,4,$5.00 ,$6.80 ,$5.64 ,,4,126,24,44,72,11,11,32,A,1,,F,H,"$55,667.00 "
0,00059468,,4,7,0,3,$15.00 ,$16.25 ,$13.57 ,,18,69,14,35,52,6,6,20,A,0,,M,U,"$54,741.00 "
1,00061750,$10.00 ,5,22,5,15,$10.00 ,$10.40 ,$8.23 ,$10.40 ,16,120,14,35,76,6,17,31,S,1,,U,U,$0.00 
1,00061745,$20.00 ,2,2,0,0,$20.00 ,$17.50 ,$17.50 ,,18,28,10,23,21,4,4,9,A,0,33,M,H,"$53,504.00 "
1,00000387,$5.00 ,5,12,2,2,$5.00 ,$5.40 ,$5.83 ,$6.00 ,18,85,12,30,43,5,14,15,A,0,,F,U,"$53,504.00 "
1,00013188,$100.00 ,2,11,2,9,$100.00 ,$87.50 ,$47.18 ,$87.50 ,21,93,29,50,90,6,17,27,A,1,47,F,U,"$45,767.00 "
1,00061805,$5.00 ,6,16,4,8,$5.00 ,$3.17 ,$2.63 ,$3.00 ,18,117,13,31,55,6,14,23,S,1,,F,U,$0.00 
1,00061808,$25.00 ,1,1,0,0,$20.00 ,$20.00 ,$20.00 ,,20,20,10,16,15,4,4,5,F,0,48,M,H,"$49,791.00 "
1,00006325,$15.00 ,2,8,2,5,$12.00 ,$11.00 ,$14.00 ,$11.00 ,17,81,25,45,84,5,14,21,A,1,67,F,H,"$32,481.00 "
0,00061510,,2,3,2,2,$5.00 ,$8.00 ,$7.00 ,$8.00 ,16,23,12,18,16,5,8,7,N,0,,F,U,$0.00 
0,00011620,,0,14,0,7,$15.00 ,$0.00 ,$10.21 ,,10,99,26,26,84,6,6,26,A,1,82,U,U,$0.00 
0,00061616,,1,4,0,1,$15.00 ,$15.00 ,$13.00 ,,26,56,10,30,44,4,4,17,A,0,48,M,H,"$41,003.00 "
0,00061923,,2,6,0,2,$15.00 ,$14.00 ,$11.33 ,,21,68,11,29,48,5,5,18,A,1,72,M,H,"$42,903.00 "
1,00061933,$20.00 ,2,2,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,19,29,10,23,22,4,10,9,A,0,,M,H,"$62,349.00 "
0,00061941,,2,2,2,2,$25.00 ,$25.00 ,$25.00 ,$25.00 ,22,33,12,30,29,6,14,12,A,0,32,M,H,"$55,485.00 "
1,00061962,$25.00 ,4,12,3,6,$16.00 ,$15.25 ,$12.67 ,$15.33 ,25,52,13,34,45,6,17,19,S,1,,F,U,$0.00 
0,00061955,,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,24,24,8,18,16,3,7,6,N,0,45,F,H,"$51,293.00 "
0,00061953,,1,2,1,1,$15.00 ,$5.00 ,$10.00 ,$5.00 ,17,21,13,21,19,6,10,8,N,0,,F,U,$0.00 
1,00010064,$18.00 ,0,6,0,1,$18.00 ,$0.00 ,$13.00 ,,26,45,12,12,41,5,5,14,A,0,,F,H,"$48,175.00 "
1,00062056,$7.00 ,3,16,2,10,$7.00 ,$7.00 ,$4.63 ,$7.00 ,17,113,12,27,65,5,11,25,S,1,51,M,U,"$49,195.00 "
1,00062084,$20.00 ,2,12,1,7,$14.00 ,$14.50 ,$13.42 ,$15.00 ,18,65,14,35,58,6,16,22,S,1,,M,U,"$44,133.00 "
0,00062115,,4,17,1,10,$10.00 ,$9.75 ,$6.71 ,$10.00 ,16,105,14,34,68,6,15,27,S,1,67,M,U,"$47,016.00 "
0,00062119,,2,15,1,9,$20.00 ,$20.00 ,$9.00 ,$20.00 ,16,127,12,30,73,6,14,31,S,1,83,F,U,"$47,016.00 "
0,00062117,,2,14,1,8,$11.00 ,$11.50 ,$7.64 ,$12.00 ,26,125,9,28,63,4,13,26,A,1,37,F,H,"$47,016.00 "
